id,user_id,video_id,channel_id,lang_id,duration,title,description,file_url,dash_url,hls_url,c_status,visibility,views_count,likes_count,dislikes_count,comments_count,vdc_id,content_id,categories_id,allow_comments,allow_subtitles,made_for_kids,smart_link_id,scheduled_at,is_deleted,created_at,modified_at
16,6073b8d5-a550-4505-8b70-e78232d405d6,a411d552-c56f-48bc-aa4e-f08ce17f9c9d,5f5e9589-dabc-476d-8660-6e40379ad05a,0,263,Shape Of you,Shape of you-  ED Sheeran,,https://d32o58k1tm1erd.cloudfront.net/file_library/videos/vod_drm/4576491/1760343065_2583696731584872/WhatsApp_Video_2025-10-13_at_11.10.13_ebc455ab.mpd,https://d32o58k1tm1erd.cloudfront.net/file_library/videos/vod_drm_ios/4576491/1760343065_1315218393809557/WhatsApp_Video_2025-10-13_at_11.10.13_ebc455ab.m3u8,0,0,0,0,0,0,4576491_0_9778695767305580,4576491_1760343065_4345936600478586,0,1,1,0,,,0,2025-10-13 11:22:05,2025-10-13 11:22:05
17,12204a7d-0a21-425e-819f-fbd146f73e39,9390504f-43ba-48c7-9b0c-096315148fbb,23eb5eb8-5cc3-4248-acab-40a4997f9714,0,4,test upload video,Video Description,,https://d32o58k1tm1erd.cloudfront.net/file_library/videos/vod_drm/4577692/1760439656_7838114599488808/MicrosoftTeams-video.mpd,https://d32o58k1tm1erd.cloudfront.net/file_library/videos/vod_drm_ios/4577692/1760439656_9559996576932185/MicrosoftTeams-video.m3u8,0,0,0,0,0,0,4577692_0_3033125515802041,4577692_1760439656_1182489748837987,0,0,0,1,,,0,2025-10-14 11:15:03,2025-10-14 11:15:03
18,17697233-1a16-4228-9999-f60072174f29,a1446f45-9a08-44c1-bfb2-41210061f747,5a0cfaea-8119-4d5c-ab39-1ab5f3e5fd11,0,30,test player,,,https://d32o58k1tm1erd.cloudfront.net/file_library/videos/vod_drm/4577805/1760444263_3367611530653094/Sample_Video_1280x720_5mb_1_1.mpd,https://d32o58k1tm1erd.cloudfront.net/file_library/videos/vod_drm_ios/4577805/1760444263_4888346286716839/Sample_Video_1280x720_5mb_1_1.m3u8,0,0,0,0,0,0,4577805_0_7814448750662065,4577805_1760444263_2193188170111359,0,0,0,1,,,0,2025-10-14 12:45:28,2025-10-14 12:45:28
19,12204a7d-0a21-425e-819f-fbd146f73e39,3026378c-8a96-40fa-891b-1a72f23712dd,23eb5eb8-5cc3-4248-acab-40a4997f9714,0,21,lays,lays desc,,https://d32o58k1tm1erd.cloudfront.net/file_library/videos/vod_drm/4578088/1760448380_3254411649280309/issue_9.mpd,https://d32o58k1tm1erd.cloudfront.net/file_library/videos/vod_drm_ios/4578088/1760448380_2610475130490683/issue_9.m3u8,0,0,0,0,0,0,4578088_0_1383680581821965,4578088_1760448380_2218637471846411,0,0,0,1,,,0,2025-10-14 13:26:30,2025-10-14 13:26:30
20,8d5e3db0-6341-4860-aa7a-37f6beca95c7,e4c595b3-8e11-4968-822d-bf3e9a85b474,e11bd6ec-8276-48a3-9ff6-215692c74670,0,143,gf,,,https://d32o58k1tm1erd.cloudfront.net/file_library/videos/vod_drm/4578138/1760450916_5926057964061204/trailer.mpd,https://d32o58k1tm1erd.cloudfront.net/file_library/videos/vod_drm_ios/4578138/1760450916_1154633639160944/trailer.m3u8,0,0,0,0,0,0,4578138_0_3727574505371383,4578138_1760450916_6707544528021153,0,0,0,1,,,0,2025-10-14 14:09:08,2025-10-14 14:09:08
21,ebac40be-8a73-4362-9592-a6a30d962536,d19c43f5-6b4f-4721-9e12-c7958d1daafa,80211a1d-6a70-4cc0-b39e-d11f1d9d90ec,0,13,monkey 4 video,monkey 4 video desc,,https://d32o58k1tm1erd.cloudfront.net/file_library/videos/vod_drm/4578161/1760452056_4089748448283940/2436088-uhd_3840_2160_25fps.mpd,https://d32o58k1tm1erd.cloudfront.net/file_library/videos/vod_drm_ios/4578161/1760452056_6864564029729241/2436088-uhd_3840_2160_25fps.m3u8,0,0,0,0,0,0,4578161_0_5321347808364346,4578161_1760452056_6210536325902548,0,0,0,1,,,0,2025-10-14 14:27:50,2025-10-14 14:27:50
